V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301,V302,V303,V304,V305,V306,V307,V308,V309,V310,V311,V312,V313,V314,V315,V316,V317,V318,V319,V320,V321,V322,V323,V324,V325,V326,V327,V328,V329,V330,V331,V332,V333,V334,V335,V336,V337,V338,V339,V340,V341,V342,V343,V344,V345,V346,V347,V348,V349,V350,V351,V352,V353,V354,V355,V356,V357,V358,V359,V360,V361,V362,V363
31,2,1,2008,2008,5,,1,1,1,2008,1,0,0,0,16,5.29E+01,2,,,,2008,4,9999999,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,,2,1,0,16,5.29E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,,,,,2,2,3,2,2,3,3,3,2,2,2,2,2,2,1,3,3,3,4,2,3,3,2,3,3,3,3,2,,,,,,,,,,,,2,,,,,,,,,,,,,,1,3,1,,,,,2,,,,2,,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,1,,,,,,,,,,,1948,,,,,,,,,,,75,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,1,,,2,,,,,27,0,20,30,20,97,,0,70,16,10,4,1.00E+01,0,2,9999999,9999999,9999999,0,9999999,2,,,,,1,1,9,2,2,2,,,,,,,,,,,,,,,,1,2,2,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,1,,,,,,,,202.69176
31,2,1,2010,2010,1,,1,1,1,2010,1,0,0,0,24,7.93E+01,2,,,,2010,4,9999999,9999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,3,1,0,24,7.93E+01,24,7.93E+01,9999999,1.00E+07,1,1,1,1,1,1,1,1,1,1,5,1,4,1,2,,,,,2,2,2,2,2,3,,3,2,3,2,2,2,1,1,2,1,2,3,2,3,4,3,3,3,3,3,1,1,9,94,4,,2,1,2,3,24,7.93E+01,2,,8,9,,,,,,,,,,,1,1,3,,,,,1,6,5,,2,,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,1,1,3,3,5,,,,,,,,1976,2005,2007,1948,,,,,,,,47,18,16,75,,,,,,,,2,1,1,1,,,,,,,,1,1,1,1,,,,,,,,1,1,1,1,,,,,,,,4,4,4,4,,,,,,,,4,,,2,,,,,200,0,0,30,0,230,,0,200,40,20,12,2.40E+01,0,1,9999999,9999999,1000,4000,9999999,2,,,,,3,1,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,2,599.73053
31,2,1,2010,2010,1,,1,1,1,2010,1,0,0,0,28,9.26E+01,2,,,,2010,2,13000,10000,10000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,3,1,0,28,9.26E+01,28,9.26E+01,60,1.98E+02,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,2,2,3,3,3,3,3,2,,3,3,3,3,3,2,3,2,3,4,4,4,2,3,2,4,4,4,3,3,2,,,,,,,,,,,,2,,,,,,,,,,,,,,1,3,1,,,,,2,,,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,2,,,,,,,2,1,3,3,,,,,,,,,1965,1990,1992,,,,,,,,,58,33,31,,,,,,,,,2,2,1,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,,,,,,,,4,4,4,,,,,,,,,3,,,2,,,,,500,0,0,0,0,500,,0,100,15,5,5,8.33E+00,0,1,13000,13000,7000,2500,22500,2,,,,,3,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.1993
31,2,1,2010,2010,1,,1,1,1,2010,1,0,2,2,20,6.61E+01,2,,,,2010,4,10500,5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,3,1,0,20,6.61E+01,20,6.61E+01,30,9.92E+01,1,1,1,1,1,1,1,1,1,1,3,1,3,1,2,,,,,2,3,3,3,2,3,,3,3,2,3,2,2,2,2,2,3,3,3,2,2,3,2,3,3,3,2,2,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1,3,,,,,1,4,6,,2,,,2,,,2,,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,1,1,,,,,,,,,,,1953,,,,,,,,,,,70,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,1,,,2,,,,,0,80,0,40,40,160,,0,70,15,3,7,8.33E+00,0,2,10500,10500,500,2000,13000,2,,,,,2,2,,,,,1,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,,,,,,,,736.30206
31,2,1,2010,2010,1,,1,3,2,,,,,,,,2,12,0,144,,,,,,,,,1,,,,500,30,,500,30,,2,,,,,,,,,,,,,,1,,100,5,,500,0,0,0,3,2,2,3,1,,,,,,4,8,2,,1,1,0,15,4.96E+01,,,,,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,2,2,2,3,3,3,3,3,3,,3,3,3,3,1,1,1,1,3,3,3,3,2,3,3,3,4,3,3,3,2,,,,,,,,,,,,2,,,,,,,,,,,,,,1,3,1,,,,,1,6,8,,2,,,1,2,,1,2,,1,2,,2,,,2,,,1,1,3,2,,,2,,,2,,,,,,,1,1,,,,,,,,,,,1952,,,,,,,,,,,71,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,1,,,1,1,2,3,,0,0,0,70,0,70,,0,40,15,5,5,8.33E+00,0,3,0,0,1000,0,1000,2,,,,,1,2,,,,,1,,,,,,,,,,,,,,,2,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,1,2,2,1,2,,,,,,,,436.10887
31,2,1,2010,2010,1,,1,7,1,2010,2,0,0,0,25,8.26E+01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,2,1,0,18,5.95E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,2,4,3,3,4,3,3,,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,2,3,3,2,2,,,,,,,,,,,,2,,,,,,,,,,,,,,1,3,1,,,,,2,,,,2,,,2,,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,2,,,,,,,2,1,,,,,,,,,,,1926,,,,,,,,,,,97,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,1,,,2,,,,,0,0,0,30,50,80,,0,80,15,6,8,9.67E+00,0,2,20000,20000,1000,0,21000,2,,,,,1,2,,,,,4,,,,,,,,,,,,,,,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,4,,,,,,,,1300.55334
31,2,1,2010,2012,2,,1,3,2,,,,,,,,2,12,0,144,,,,,,,,,1,,,,1000,40,,1000,40,,1,2,,,,,,,,,2022,3,2020,3,1,,0,5,,1000,0,0,0,3,2,4,3,1,,,,,,1,9,1,1,,,,4.7,1.55E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,2,3,4,3,2,3,,2,3,3,3,2,3,2,3,2,3,3,3,2,3,3,3,2,3,2,3,1,4,9,76,8,,3,1,1,,8,2.64E+01,2,,8,10,,,,,,,,,,,2,,,,1,3,,1,6,5,,2,,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,1,2,,1,2,,,,,,1,1,12,,,,,,,,,,1992,1987,,,,,,,,,,31,36,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,4,4,,,,,,,,,,2,,,2,,,,,300,0,0,0,0,300,,0,150,15,13,13,1.37E+01,20,1,0,0,4000,0,4000,2,,,,,3,1,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.74555
31,2,1,2010,2012,7,,1,3,2,,,,,,,,2,12,4,148,,,,,,,,,1,,,,1000,50,,1000,50,,1,2,,,,,,,,,2022,3,2020,3,1,,200,0,,1000,0,0,0,3,3,4,3,1,,,,,,1,8,2,,1,0,1,8,2.64E+01,,,,,1,1,1,1,1,1,1,1,1,1,3,1,3,1,2,,,,,2,3,2,2,2,2,,3,2,3,2,2,2,2,2,2,2,3,3,3,3,2,2,3,2,2,2,1,1,9,101,6,,2,1,2,2,15,4.96E+01,2,,3,5,,,,,,,,,,,1,1,3,,,,,1,6,8,,2,,,2,,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,1,1,2,,,,,,,,,,1956,1959,,,,,,,,,,67,64,,,,,,,,,,2,1,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,4,4,,,,,,,,,,2,2,,2,,,,,200,0,0,35,0,235,,0,100,17,3,7,9.00E+00,0,2,0,0,1500,400,1900,2,,,,,2,1,4,4,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,,,,,,,,595.25595
31,2,1,2010,2017,4,,1,1,1,2010,2,0,0,0,25,8.26E+01,2,,,,2014,1,35000,9999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,3,1,0,23,7.60E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,9,104,4,,1,1,2,3,25,8.26E+01,2,,2,9,,,,,,,,,,,1,3,1,,,,,2,,,,2,,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,1,,,,,,,,,,,1947,,,,,,,,,,,76,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,1,,,2,,,,,0,0,80,0,20,100,,0,60,18,10,10,1.27E+01,0,2,35000,35000,9999999,0,9999999,2,,,,,1,2,,,,,1,,,,,,,,,,,,,,,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,,,,,,,,,520.85421
31,2,1,2011,2011,4,,1,3,2,,,,,,,,2,11,0,132,,,,,,,,,1,,,,2800,25,,2800,25,,1,2,,,,,,,,,2021,7,2016,7,1,,200,0,,2800,0,0,0,4,3,4,3,1,,,,,,1,9,2,,2,1,0,15.7,5.19E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,2,2,3,4,4,3,3,4,3,3,4,2,3,3,3,2,3,3,2,3,3,3,2,3,3,3,2,3,1,1,9,83,4,,3,1,2,2,12,3.97E+01,2,,8,9,,,,,,,,,,,2,,,,2,1,,1,6,5,,2,,,2,,,1,2,,1,2,,1,2,,1,2,,1,1,2,2,,,2,,,2,,,,,,,1,1,,,,,,,,,,,1954,,,,,,,,,,,69,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,1,,,1,1,2,3,,0,0,0,35,20,55,,0,12,11,9,10,1.00E+01,5,1,0,0,3000,0,3000,2,,,,,3,2,,,,,1,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,,,,,,,,591.08941
31,2,1,2011,2019,6,,1,1,1,2019,1,8,0,96,25,8.26E+01,2,,,,2019,2,13000,12000,6000,6000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,,3,1,0,25,8.26E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,2,2,4,4,4,4,4,2,2,3,3,4,2,3,2,2,2,2,1,3,2,3,3,2,3,3,3,3,2,1,2,9,101,6,,2,1,2,2,15,4.96E+01,2,,2,10,,,,,,,,,,,1,1,3,,,,,2,,,,2,,,2,,,2,,,1,2,,1,2,,2,,,2,,,2,,,2,,,2,,,,,,,2,1,3,3,,,,,,,,,1976,2011,2014,,,,,,,,,47,12,9,,,,,,,,,1,2,1,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,,,,,,,,2,4,4,,,,,,,,,3,,,2,,,,,450,0,0,0,0,450,,0,320,27,7,10,1.47E+01,40,3,13000,13000,3000,0,16000,1,3000,0,0,3000,3,1,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,,,2,502.36224
31,2,1,2011,2020,9,,1,4,2,,,,,,,,2,11,0,132,,,,,,,,,1,,,,,40,,,,40,2,,,,,,,,,,,,,,1,,,,2,,,,,3,3,3,,,,,,,,2,9,1,2,,,,2,6.61E+00,,,,,2,1,2,1,1,2,1,1,1,1,1,2,,1,1,1,1,1,2,2,3,2,2,2,3,,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,1,1,9,80,1,,7,1,2,3,20,6.61E+01,2,,1,4,,,,,,,,,,,1,1,3,,,,,1,6,7,,2,,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,1,1,,,,,,,,,,,1977,,,,,,,,,,,46,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,1,,,2,,,,,250,0,0,0,0,250,,0,100,40,40,40,4.00E+01,0,2,0,0,1500,900,2400,2,,,,,3,1,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.47714
31,2,1,2011,2022,4,,1,2,1,2016,2,5,0,60,25,8.26E+01,1,,,,,,,,,,,,1,,,,32000,,32000,,,,2,,,,,,,,,,,,,,1,3000,,,,32000,0,0,0,2,2,2,2,1,2,3,,,,,4,2,,3,1,0,25.7,8.50E+01,,,,,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,9,82,4,,1,1,2,3,25,8.26E+01,3,,10,12,,,,,,,,,,,1,1,2,,,,,1,3,8,,2,,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,1,1,2,3,3,,,,,,,,1982,1989,2012,2015,,,,,,,,41,34,11,8,,,,,,,,1,2,1,2,,,,,,,,1,1,1,1,,,,,,,,1,1,1,1,,,,,,,,4,4,4,4,,,,,,,,4,2,,2,,,,,500,0,0,0,0,500,,0,300,30,20,28,2.60E+01,20,2,35000,35000,37000,3000,75000,1,0,0,30000,30000,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,2,908.54223
31,2,1,2012,2018,4,,1,1,1,2018,1,6,8,80,26,8.60E+01,2,,,,2018,1,63000,28000,24000,0,0,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,3,1,0,26,8.60E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,4,4,4,4,3,3,4,4,4,4,3,3,3,2,3,2,4,4,3,3,3,3,3,3,4,3,1,1,1,25,4,,2,1,2,2,13,4.30E+01,2,,2,7,,,,,,,,,,,1,1,2,,,,,2,,,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,2,,,,,,,2,1,,,,,,,,,,,1952,,,,,,,,,,,71,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,1,,,2,,,,,30,0,0,30,20,80,,0,80,25,15,10,1.67E+01,0,2,63000,63000,5000,700,68700,2,,,,,2,1,9,2,2,2,,,,,,,,,,,,,,,,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,,,,,,,,624.14107
31,2,1,2012,2022,2,,1,7,2,,,,,,,,2,10,0,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,8,2.64E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,2,4,4,4,3,3,3,,3,3,4,3,2,2,2,1,1,2,3,4,2,2,3,3,4,3,3,2,1,3,9,83,4,,2,1,2,3,19,6.28E+01,3,,7,10,,,,,,,,,,,1,1,3,,,,,1,3,5,,2,,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,2,1,,,,,,,,,,,1975,,,,,,,,,,,48,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,1,,,2,,,,,250,0,0,0,0,250,,0,100,8,5,8,7.00E+00,0,3,0,0,10000,0,10000,2,,,,,4,1,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3241.11001
31,2,1,2012,2022,6,,1,3,2,,,,,,,,2,10,0,120,,,,,,,,,1,,,,200,27,,200,27,,2,,,,,,,,,,,,,,2,,,,,200,0,0,0,4,4,4,4,1,,,,,,1,5,1,1,,,,7,2.31E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,,,,,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,1,3,15,189,2,,3,1,1,,6,1.98E+01,2,,8,10,,,,,,,,,,,1,1,3,,,,,1,2,6,,2,,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,2,,,,,,,1,1,,,,,,,,,,,1967,,,,,,,,,,,56,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,1,,,2,,,,,250,0,0,0,0,250,,0,180,8,4,5,5.67E+00,0,2,0,0,700,0,700,2,,,,,3,1,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.73262
31,2,1,2013,2013,5,,1,1,1,2013,1,0,1,1,18,5.95E+01,2,,,,2013,2,4000,3200,3200,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,2,1,0,18,5.95E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,3,1,2,,,,,2,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,3,2,3,2,,,,,,,,,,,,2,,,,,,,,,,,,,,1,2,1,,,,,1,4,5,,2,,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,1,1,2,3,,,,,,,,,1962,1965,2005,,,,,,,,,61,58,18,,,,,,,,,1,2,2,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,,,,,,,,4,4,4,,,,,,,,,3,2,,2,,,,,200,0,0,0,0,200,,0,180,25,15,10,1.67E+01,5,1,4000,4000,9999999,0,9999999,2,,,,,2,1,9,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,2,243.69662
31,2,1,2014,2014,1,,1,1,1,2014,1,0,0,0,25,8.26E+01,2,,,,2014,4,32000,9999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,,3,1,0,25,8.26E+01,39.2,1.30E+02,39.6,1.31E+02,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,,,,,3,3,3,3,3,2,,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1,3,,,,,2,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,1,,,,,,,,,,,1955,,,,,,,,,,,68,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,1,,,2,,,,,170,0,0,40,0,210,,0,100,30,20,30,2.67E+01,0,1,32000,32000,10000,100,42100,2,,,,,2,1,9,2,2,2,,,,,,,,,,,,,,,,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,2,2,1,,,,,,,,1530.33421
31,2,1,2014,2020,6,,1,2,2,,,,,,,,2,8,0,96,,,,,,,,,1,,,,8000,,8000,,,,2,,,,,,,,,,,,,,2,,,,,800,7200,0,0,3,3,1,3,1,,,,,,2,9,2,,3,1,0,22,7.27E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,,,,,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,1,3,3,3,3,3,3,3,3,3,2,1,1,1,17,6,,3,1,2,1,10,3.31E+01,2,,3,5,,,,,,,,,,,1,1,2,,,,,1,6,5,,2,,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,2,,,,,,,1,1,2,,,,,,,,,,1989,1995,,,,,,,,,,34,28,,,,,,,,,,1,2,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,4,4,,,,,,,,,,2,1,3,2,,,,,500,0,0,0,0,500,1,0,200,20,12,20,1.73E+01,5,2,0,0,8000,700,8700,1,7800,0,0,7800,5,2,,,,,3,1,TRUE,1,TRUE,,1,TRUE,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.79283
31,2,1,2015,2015,4,,1,1,1,2015,1,0,0,0,18,5.95E+01,2,,,,2015,2,7000,6800,6800,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,2,1,0,18,5.95E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,2,2,3,3,3,4,4,3,3,3,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,4,3,2,2,,,,,,,,,,,,2,,,,,,,,,,,,,,1,3,1,,,,,2,,,,2,,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,2,,,,,,,2,1,,,,,,,,,,,1952,,,,,,,,,,,71,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,1,,,2,,,,,0,0,40,30,0,70,,0,70,15,8,10,1.10E+01,0,2,7000,7000,500,0,7500,2,,,,,1,2,,,,,4,,,,,,,,,,,,,,,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,4,,,,,,,,1092.89938
31,2,1,2015,2015,4,,1,1,1,2015,1,0,0,0,25.7,8.50E+01,2,,,,2015,4,65000,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,3,1,0,25.7,8.50E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1,2,,,,,2,,,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,2,,,,,,,2,1,,,,,,,,,,,1939,,,,,,,,,,,84,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,1,,,2,,,,,0,0,80,0,30,110,,0,60,25,10,10,1.50E+01,0,2,65000,65000,5500,0,70500,2,,,,,1,2,,,,,1,,,,,,,,,,,,,,,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,,,,,,,,,624.14107
31,2,1,2015,2015,5,,1,7,2,,,,,,,,2,7,1,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,2,1,0,18,5.95E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,3,1,2,,,,,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,3,3,2,3,2,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1,2,,,,,1,4,6,,2,,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,1,1,,,,,,,,,,,1942,,,,,,,,,,,81,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,1,,,2,,,,,0,0,0,30,35,65,,0,62,22,10,6,1.27E+01,0,1,0,0,9999999,0,9999999,2,,,,,1,2,,,,,1,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,,,,,,,,354.93161
31,2,1,2015,2016,4,,1,1,1,2016,1,1,0,12,34,1.12E+02,2,,,,2016,2,60000,45000,40000,5000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,,3,1,0,34,1.12E+02,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,3,4,4,3,3,2,3,3,4,3,3,3,2,3,3,3,2,3,3,3,4,3,3,4,3,3,1,1,1,1,5,,2,1,2,3,26,8.60E+01,2,,8,10,,,,,,,,,,,1,1,2,,,,,1,2,3,,2,,,2,,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,2,1,2,3,3,,,,,,,,1985,1985,2016,2018,,,,,,,,38,38,7,5,,,,,,,,1,2,1,2,,,,,,,,1,1,1,1,,,,,,,,1,1,1,1,,,,,,,,4,4,4,4,,,,,,,,4,1,8,2,,,,,400,0,0,20,0,420,2,0,130,30,25,28,2.77E+01,30,2,60000,60000,1000,2500,63500,2,,,,,4,1,3,1,1,,,,,2,,,1,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,2,1013.46033
